epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,9112.37,0.2913,0.56539,0.24274,0.89458,0.99235,0.94888,0.96604,0.94081,0.99235,0.94888,0.96617,0.90197,0.22215,0.59673,0.20229,0.8491,0.007723,0.007723,0.007723
71,9243.67,0.29312,0.56212,0.24548,0.89488,0.98934,0.94888,0.96394,0.93876,0.99061,0.94888,0.96401,0.90083,0.22381,0.58925,0.21097,0.8516,0.00769,0.00769,0.00769
72,9373.71,0.29028,0.5797,0.24223,0.89693,0.98965,0.94763,0.96541,0.94106,0.98835,0.94638,0.96395,0.90135,0.2228,0.58634,0.20417,0.85432,0.007657,0.007657,0.007657
73,9504.01,0.29323,0.57426,0.24524,0.8967,0.99088,0.94807,0.96545,0.93978,0.99216,0.94695,0.96427,0.90133,0.22204,0.57945,0.20327,0.85119,0.007624,0.007624,0.007624
74,9632.65,0.2942,0.57764,0.24976,0.89672,0.99318,0.94763,0.96559,0.94141,0.99318,0.94763,0.96685,0.90348,0.22425,0.58549,0.20553,0.85089,0.007591,0.007591,0.007591
75,9760.64,0.28611,0.56167,0.23968,0.89417,0.99401,0.94763,0.96528,0.94024,0.99401,0.94763,0.96533,0.90046,0.22002,0.59452,0.19776,0.84901,0.007558,0.007558,0.007558
76,9895.02,0.28851,0.56189,0.23984,0.89493,0.99072,0.94888,0.96456,0.94193,0.99072,0.94888,0.96522,0.90246,0.22067,0.5916,0.20481,0.84956,0.007525,0.007525,0.007525
77,10029.7,0.28774,0.56871,0.24008,0.89314,0.99327,0.94638,0.96453,0.93994,0.99327,0.94638,0.96419,0.90161,0.21782,0.59113,0.19423,0.84807,0.007492,0.007492,0.007492
78,10161.4,0.28318,0.56214,0.23767,0.89156,0.99346,0.94755,0.96431,0.93918,0.99346,0.94755,0.9648,0.90131,0.2193,0.59364,0.1978,0.84643,0.007459,0.007459,0.007459
79,10293.9,0.28616,0.56866,0.24147,0.89315,0.98878,0.94763,0.96385,0.93932,0.9914,0.95012,0.96435,0.90062,0.21511,0.59451,0.19422,0.84761,0.007426,0.007426,0.007426
80,10422,0.28344,0.55672,0.23642,0.88994,0.98808,0.94888,0.96567,0.94265,0.98938,0.95012,0.96616,0.90307,0.21433,0.58859,0.197,0.84613,0.007393,0.007393,0.007393
81,10547.9,0.28794,0.5693,0.24026,0.89395,0.99189,0.94888,0.96553,0.94188,0.99189,0.94888,0.9644,0.90352,0.21471,0.58128,0.19303,0.84629,0.00736,0.00736,0.00736
82,10680.6,0.28085,0.54944,0.22979,0.89047,0.99354,0.94638,0.96595,0.94314,0.99485,0.94763,0.9669,0.90509,0.21463,0.59106,0.19905,0.84952,0.007327,0.007327,0.007327
83,10806.2,0.28107,0.55336,0.23464,0.88931,0.99087,0.94742,0.96426,0.9403,0.98956,0.9456,0.96446,0.9037,0.21638,0.59177,0.20702,0.84871,0.007294,0.007294,0.007294
84,10934.4,0.28573,0.55049,0.23375,0.89553,0.99329,0.94763,0.96538,0.94075,0.99329,0.94763,0.96532,0.90082,0.21828,0.59259,0.19953,0.85031,0.007261,0.007261,0.007261
85,11063.1,0.27726,0.54326,0.23021,0.8861,0.98913,0.94888,0.9647,0.93971,0.98783,0.94763,0.96396,0.90225,0.21675,0.59521,0.1995,0.8492,0.007228,0.007228,0.007228
86,11195,0.27755,0.5455,0.23422,0.88957,0.98935,0.94888,0.96505,0.94048,0.98935,0.94888,0.96723,0.90201,0.2159,0.59718,0.19797,0.84856,0.007195,0.007195,0.007195
87,11328,0.2797,0.54858,0.23274,0.88871,0.98704,0.94954,0.96548,0.93938,0.99267,0.94264,0.96651,0.90501,0.21818,0.59583,0.195,0.84966,0.007162,0.007162,0.007162
88,11460.6,0.27728,0.54698,0.23133,0.88796,0.9915,0.94763,0.9664,0.94058,0.9948,0.94264,0.96708,0.9046,0.21911,0.59421,0.19639,0.85287,0.007129,0.007129,0.007129
89,11596,0.27811,0.54611,0.22971,0.89032,0.99353,0.94514,0.96641,0.94031,0.99222,0.94389,0.96437,0.90451,0.21473,0.58789,0.19728,0.84914,0.007096,0.007096,0.007096
90,11733,0.27977,0.55169,0.23181,0.88812,0.99215,0.94587,0.96527,0.94011,0.99346,0.94711,0.96707,0.90545,0.21221,0.59178,0.19003,0.84601,0.007063,0.007063,0.007063
91,11870.3,0.27584,0.54575,0.22947,0.8863,0.98959,0.94864,0.96584,0.94048,0.99089,0.94988,0.96814,0.90319,0.20828,0.59156,0.19032,0.84305,0.00703,0.00703,0.00703
92,12012.6,0.27926,0.55051,0.22947,0.88956,0.99061,0.94763,0.96694,0.94103,0.9893,0.94638,0.96484,0.90437,0.21022,0.59424,0.19098,0.84546,0.006997,0.006997,0.006997
93,12171.8,0.2786,0.55087,0.23043,0.88959,0.9922,0.94888,0.96615,0.94102,0.99089,0.94763,0.96403,0.90466,0.21203,0.59366,0.18932,0.84803,0.006964,0.006964,0.006964
94,12314.9,0.27402,0.54441,0.22408,0.88803,0.99205,0.95012,0.96723,0.94194,0.99205,0.95012,0.96704,0.90571,0.20917,0.59416,0.18421,0.84741,0.006931,0.006931,0.006931
95,12456.5,0.2747,0.53793,0.22616,0.88675,0.99198,0.95012,0.96758,0.94193,0.99338,0.95012,0.96697,0.90619,0.20601,0.59343,0.18266,0.84392,0.006898,0.006898,0.006898
96,12600.4,0.27356,0.54063,0.22877,0.88715,0.99219,0.95004,0.96711,0.94249,0.99219,0.95004,0.96768,0.90434,0.20589,0.58739,0.17975,0.84196,0.006865,0.006865,0.006865
97,12744.6,0.27275,0.53727,0.22322,0.88761,0.99217,0.94857,0.96707,0.94109,0.99191,0.94763,0.96445,0.90389,0.2103,0.58675,0.18486,0.84414,0.006832,0.006832,0.006832
