epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,4702.13,0.65576,0.92453,0.5593,1.04114,0.58774,0.75795,0.61753,0.4563,0.58675,0.77234,0.62788,0.42727,0.98374,1.17508,1.03703,1.43474,0.004258,0.004258,0.004258
118,4741.9,0.65715,0.91634,0.55578,1.0404,0.59063,0.75945,0.61935,0.45622,0.59497,0.76542,0.62954,0.42804,0.9844,1.17923,1.03882,1.43719,0.0042085,0.0042085,0.0042085
119,4781.38,0.65459,0.9121,0.5527,1.0393,0.59589,0.75789,0.6226,0.45827,0.59746,0.76846,0.63275,0.43012,0.98398,1.17247,1.03032,1.43601,0.004159,0.004159,0.004159
120,4820.69,0.65325,0.91417,0.55515,1.037,0.60215,0.75171,0.62348,0.46005,0.60573,0.75875,0.63294,0.43056,0.9835,1.17683,1.02866,1.43648,0.0041095,0.0041095,0.0041095
121,4859.65,0.6515,0.91008,0.55189,1.03641,0.58849,0.76851,0.62145,0.45857,0.59261,0.7739,0.63148,0.42957,0.98278,1.17713,1.03176,1.43733,0.00406,0.00406,0.00406
122,4899.51,0.65198,0.90981,0.55013,1.03778,0.58742,0.77141,0.61934,0.45793,0.59194,0.77576,0.6297,0.42818,0.98154,1.17415,1.03134,1.4347,0.0040105,0.0040105,0.0040105
123,4939.1,0.64887,0.91358,0.55364,1.03473,0.58734,0.7743,0.61938,0.45779,0.59212,0.77992,0.62938,0.42835,0.98079,1.1738,1.03182,1.43473,0.003961,0.003961,0.003961
124,4979.02,0.65345,0.9161,0.55102,1.03647,0.58855,0.77236,0.61944,0.45805,0.59173,0.77886,0.62935,0.42841,0.98076,1.17534,1.03241,1.43364,0.0039115,0.0039115,0.0039115
125,5018.09,0.64531,0.91153,0.54418,1.03104,0.5914,0.76961,0.61809,0.45727,0.59613,0.77537,0.62834,0.4274,0.98118,1.17695,1.03569,1.43504,0.003862,0.003862,0.003862
126,5057.75,0.63933,0.90117,0.54094,1.03299,0.59481,0.76725,0.6186,0.45718,0.5992,0.77314,0.62883,0.42838,0.98131,1.17667,1.03562,1.4341,0.0038125,0.0038125,0.0038125
127,5097.62,0.64376,0.90379,0.54623,1.02977,0.59417,0.76767,0.61884,0.45796,0.59821,0.77419,0.62901,0.4287,0.98079,1.17643,1.03521,1.43366,0.003763,0.003763,0.003763
128,5139.26,0.63877,0.9001,0.53945,1.02991,0.59888,0.75665,0.62126,0.45939,0.60224,0.76209,0.63098,0.42995,0.97936,1.17478,1.03291,1.43273,0.0037135,0.0037135,0.0037135
