epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1705.86,0.36362,0.59383,0.28883,0.97378,0.99042,0.93766,0.96566,0.92553,0.9891,0.93641,0.96388,0.88413,0.33378,0.7455,0.26436,0.96955,0.006733,0.006733,0.006733
68,1731.14,0.35865,0.60204,0.28759,0.97194,0.98696,0.94359,0.96358,0.92629,0.98327,0.9414,0.96246,0.88412,0.32512,0.74754,0.26476,0.96552,0.0066835,0.0066835,0.0066835
69,1756.42,0.36412,0.58925,0.28795,0.97241,0.98953,0.94262,0.96707,0.93127,0.98767,0.94015,0.96525,0.89431,0.31789,0.72662,0.26254,0.95541,0.006634,0.006634,0.006634
70,1781.38,0.35835,0.59332,0.28858,0.97021,0.98116,0.94264,0.96423,0.92147,0.97987,0.9414,0.96152,0.88475,0.33475,0.74005,0.27554,0.97836,0.0065845,0.0065845,0.0065845
71,1806.63,0.36,0.58479,0.28727,0.96889,0.97795,0.94031,0.95625,0.92176,0.97649,0.9389,0.95517,0.88104,0.32599,0.74734,0.28163,0.96985,0.006535,0.006535,0.006535
72,1831.74,0.35885,0.59513,0.28546,0.97009,0.98546,0.94389,0.96345,0.92337,0.98415,0.94264,0.95894,0.88397,0.33188,0.75193,0.27206,0.97085,0.0064855,0.0064855,0.0064855
73,1857.33,0.35597,0.58313,0.28458,0.97319,0.98814,0.9414,0.96594,0.92674,0.98683,0.94015,0.96419,0.8914,0.32596,0.72847,0.26357,0.96986,0.006436,0.006436,0.006436
74,1884.86,0.3545,0.58364,0.28788,0.9686,0.98051,0.94092,0.96136,0.92325,0.98051,0.94092,0.95722,0.8829,0.32474,0.74312,0.27199,0.96378,0.0063865,0.0063865,0.0063865
75,1911.85,0.3531,0.58666,0.28146,0.96818,0.97794,0.93954,0.96162,0.92558,0.97664,0.93829,0.9584,0.88486,0.30981,0.73324,0.26938,0.95311,0.006337,0.006337,0.006337
76,1936.97,0.3504,0.58539,0.28163,0.96373,0.98539,0.94389,0.96589,0.93246,0.98409,0.94264,0.96439,0.88927,0.31378,0.73391,0.26235,0.95317,0.0062875,0.0062875,0.0062875
77,1962.71,0.35148,0.58539,0.28213,0.96505,0.98198,0.94264,0.96067,0.91917,0.98085,0.9414,0.95615,0.87882,0.3212,0.72596,0.26052,0.95804,0.006238,0.006238,0.006238
78,1987.88,0.34864,0.58172,0.27892,0.96159,0.98671,0.94389,0.96526,0.93249,0.98425,0.9414,0.96172,0.88986,0.30453,0.72669,0.25487,0.94627,0.0061885,0.0061885,0.0061885
79,2012.84,0.34438,0.57053,0.27879,0.96128,0.98697,0.94457,0.96606,0.93231,0.98567,0.94332,0.96397,0.88895,0.30775,0.72651,0.25518,0.95443,0.006139,0.006139,0.006139
80,2038.03,0.34755,0.58395,0.27555,0.9577,0.98827,0.94567,0.9639,0.9273,0.98697,0.94442,0.96369,0.88624,0.31395,0.73536,0.25761,0.95936,0.0060895,0.0060895,0.0060895
81,2063.17,0.3451,0.57547,0.27801,0.95913,0.97806,0.94514,0.95644,0.91725,0.98177,0.94011,0.95445,0.87341,0.3105,0.71827,0.26297,0.95097,0.00604,0.00604,0.00604
82,2088.52,0.34664,0.5774,0.27436,0.96417,0.98217,0.94389,0.96441,0.92445,0.98389,0.9389,0.9607,0.88293,0.3101,0.71729,0.25404,0.95519,0.0059905,0.0059905,0.0059905
83,2113.87,0.34189,0.57712,0.26978,0.96079,0.98578,0.94015,0.96044,0.92384,0.98447,0.9389,0.95935,0.88155,0.3065,0.73491,0.26126,0.95019,0.005941,0.005941,0.005941
84,2139.59,0.33924,0.5703,0.2693,0.95645,0.99034,0.94264,0.96658,0.93144,0.98903,0.9414,0.96375,0.89296,0.30574,0.71655,0.25955,0.94889,0.0058915,0.0058915,0.0058915
85,2164.8,0.34193,0.5729,0.27346,0.95968,0.98305,0.94389,0.96315,0.92309,0.98046,0.9414,0.95984,0.88653,0.3142,0.71732,0.25919,0.9531,0.005842,0.005842,0.005842
86,2190.3,0.33698,0.57343,0.26998,0.954,0.98539,0.94389,0.96385,0.92972,0.98409,0.94264,0.96224,0.89027,0.30306,0.72348,0.25183,0.94999,0.0057925,0.0057925,0.0057925
87,2215.41,0.33985,0.5718,0.2702,0.95843,0.98638,0.9389,0.96386,0.92831,0.98507,0.93766,0.95976,0.88998,0.3073,0.71837,0.26737,0.95349,0.005743,0.005743,0.005743
88,2240.77,0.33657,0.5671,0.26699,0.9577,0.99209,0.93798,0.96198,0.92581,0.98273,0.9414,0.96053,0.88784,0.30272,0.70899,0.24778,0.94869,0.0056935,0.0056935,0.0056935
89,2266.34,0.33628,0.56798,0.26625,0.95763,0.98882,0.9414,0.96272,0.92376,0.9859,0.9389,0.95956,0.88799,0.31058,0.70762,0.25778,0.95117,0.005644,0.005644,0.005644
90,2292.2,0.33394,0.57273,0.26493,0.95677,0.98435,0.94115,0.96266,0.92682,0.98174,0.93866,0.96174,0.8852,0.2998,0.71297,0.25181,0.94667,0.0055945,0.0055945,0.0055945
91,2317.5,0.33418,0.56921,0.26583,0.95134,0.99084,0.94375,0.96165,0.92543,0.98953,0.9425,0.95946,0.88506,0.30537,0.7203,0.2553,0.94927,0.005545,0.005545,0.005545
92,2342.55,0.33213,0.55876,0.26211,0.95165,0.98571,0.94597,0.96632,0.93253,0.98311,0.94347,0.96337,0.89348,0.30158,0.71393,0.25119,0.95075,0.0054955,0.0054955,0.0054955
93,2368.04,0.33036,0.56358,0.25881,0.9513,0.98063,0.94705,0.96621,0.93307,0.97934,0.94581,0.9644,0.89234,0.29975,0.71229,0.24904,0.94531,0.005446,0.005446,0.005446
94,2393.68,0.32849,0.56572,0.25929,0.94829,0.98473,0.94514,0.96182,0.92876,0.98343,0.94389,0.9602,0.88788,0.29297,0.72191,0.25093,0.94261,0.0053965,0.0053965,0.0053965
95,2419.11,0.32848,0.55521,0.25843,0.94671,0.9908,0.93973,0.96484,0.93093,0.98817,0.93724,0.96423,0.89446,0.29717,0.72218,0.24211,0.94718,0.005347,0.005347,0.005347
96,2445.01,0.32834,0.56015,0.25753,0.95113,0.98728,0.9414,0.96692,0.93057,0.98597,0.94015,0.96419,0.89265,0.29983,0.7231,0.24732,0.95153,0.0052975,0.0052975,0.0052975
97,2470.52,0.32691,0.55508,0.25643,0.95176,0.97917,0.93773,0.9585,0.92091,0.97919,0.93869,0.9542,0.87998,0.2988,0.72375,0.26216,0.94297,0.005248,0.005248,0.005248
98,2495.82,0.3232,0.55593,0.25708,0.9488,0.97557,0.94623,0.96269,0.92781,0.97429,0.94499,0.96151,0.88791,0.29736,0.71545,0.25749,0.94339,0.0051985,0.0051985,0.0051985
99,2521.2,0.32543,0.55916,0.25247,0.94637,0.9798,0.94514,0.96877,0.93834,0.99205,0.93343,0.96778,0.89777,0.29142,0.70966,0.24829,0.94085,0.005149,0.005149,0.005149
100,2546.82,0.32217,0.55658,0.25564,0.94701,0.99163,0.94389,0.96697,0.93579,0.98901,0.9414,0.96607,0.8982,0.29503,0.71243,0.24459,0.94529,0.0050995,0.0050995,0.0050995
101,2572.3,0.32655,0.55347,0.25767,0.95095,0.98422,0.94638,0.96444,0.93068,0.98163,0.94389,0.96255,0.89218,0.29872,0.71477,0.24694,0.94742,0.00505,0.00505,0.00505
102,2597.43,0.32492,0.55293,0.25394,0.94828,0.98189,0.94659,0.96554,0.93174,0.97931,0.94415,0.96436,0.89342,0.29825,0.7111,0.2492,0.94386,0.0050005,0.0050005,0.0050005
103,2622.81,0.31504,0.54565,0.25049,0.94418,0.98572,0.94679,0.96685,0.93581,0.98442,0.94554,0.96439,0.89692,0.2929,0.72016,0.25008,0.93858,0.004951,0.004951,0.004951
104,2648.4,0.32284,0.55323,0.25443,0.94907,0.98316,0.94614,0.96731,0.93187,0.98691,0.94015,0.96642,0.89791,0.29816,0.70266,0.24195,0.94341,0.0049015,0.0049015,0.0049015
105,2673.86,0.31742,0.5557,0.24887,0.94453,0.98178,0.94053,0.96096,0.92407,0.98048,0.93929,0.95679,0.88324,0.29365,0.71655,0.24908,0.93642,0.004852,0.004852,0.004852
106,2699.07,0.31614,0.55063,0.24852,0.9438,0.9871,0.94638,0.96552,0.92942,0.99163,0.9389,0.9624,0.89287,0.29628,0.70131,0.24504,0.94254,0.0048025,0.0048025,0.0048025
107,2724.48,0.31621,0.54787,0.24571,0.94603,0.98443,0.94602,0.96519,0.93182,0.98183,0.94352,0.96307,0.89432,0.29144,0.71732,0.24845,0.94189,0.004753,0.004753,0.004753
108,2750.42,0.3148,0.54151,0.2478,0.94192,0.98949,0.93932,0.96445,0.93158,0.98887,0.93766,0.96154,0.88852,0.28902,0.71232,0.23761,0.9397,0.0047035,0.0047035,0.0047035
109,2775.68,0.31297,0.55013,0.24702,0.94253,0.98954,0.94351,0.96386,0.92945,0.98954,0.94351,0.96194,0.89026,0.29148,0.6921,0.23846,0.93731,0.004654,0.004654,0.004654
110,2801.1,0.312,0.54467,0.24356,0.94193,0.98828,0.94601,0.96404,0.92924,0.98697,0.94476,0.96175,0.89185,0.29522,0.69016,0.23959,0.94489,0.0046045,0.0046045,0.0046045
111,2826.11,0.31672,0.53726,0.24966,0.94156,0.98296,0.94514,0.96369,0.9317,0.98183,0.94351,0.96,0.88973,0.28834,0.70602,0.241,0.93368,0.004555,0.004555,0.004555
112,2851.18,0.31139,0.54576,0.24867,0.94326,0.98109,0.94514,0.96234,0.92804,0.9798,0.94389,0.95911,0.88556,0.2828,0.70822,0.24173,0.93074,0.0045055,0.0045055,0.0045055
113,2876.19,0.31406,0.54419,0.24818,0.9428,0.98776,0.9414,0.9646,0.9305,0.98645,0.94015,0.96325,0.88842,0.29108,0.70696,0.23885,0.93824,0.004456,0.004456,0.004456
114,2901.59,0.30985,0.53665,0.24489,0.94279,0.98097,0.94389,0.96291,0.92784,0.97967,0.94264,0.962,0.88702,0.29305,0.69535,0.24228,0.94115,0.0044065,0.0044065,0.0044065
115,2927.03,0.30856,0.53844,0.24096,0.94097,0.98773,0.9389,0.96405,0.93178,0.98642,0.93766,0.96303,0.88926,0.28889,0.69251,0.24158,0.93147,0.004357,0.004357,0.004357
116,2952.34,0.30697,0.54095,0.24367,0.93651,0.98689,0.94514,0.9611,0.92757,0.98559,0.94389,0.95881,0.88479,0.28466,0.70538,0.24458,0.9324,0.0043075,0.0043075,0.0043075
117,2977.78,0.30871,0.53937,0.24289,0.94104,0.98538,0.94264,0.96305,0.92841,0.98408,0.9414,0.95874,0.88792,0.2868,0.69421,0.23917,0.93417,0.004258,0.004258,0.004258
118,3003.17,0.30794,0.53615,0.24241,0.93828,0.98701,0.94734,0.96325,0.92913,0.98441,0.94484,0.95998,0.89084,0.28912,0.68368,0.23474,0.93688,0.0042085,0.0042085,0.0042085
119,3028.53,0.29968,0.52804,0.23681,0.93332,0.98539,0.94264,0.9648,0.93206,0.98409,0.9414,0.96274,0.89465,0.28016,0.70949,0.23456,0.93137,0.004159,0.004159,0.004159
120,3053.94,0.30236,0.52967,0.23655,0.93577,0.98185,0.94433,0.9618,0.92677,0.97926,0.94185,0.95763,0.88947,0.28732,0.70431,0.24444,0.93407,0.0041095,0.0041095,0.0041095
121,3079.69,0.30318,0.53546,0.23638,0.9341,0.98447,0.9414,0.96349,0.93079,0.98317,0.94015,0.96119,0.8935,0.28398,0.69766,0.2432,0.93212,0.00406,0.00406,0.00406
122,3105.01,0.29875,0.5251,0.2363,0.93272,0.98157,0.94389,0.96264,0.92944,0.98027,0.94264,0.95942,0.88878,0.28659,0.70264,0.24017,0.93052,0.0040105,0.0040105,0.0040105
123,3130.76,0.29858,0.52879,0.23397,0.93276,0.98642,0.94514,0.96545,0.9326,0.98382,0.94264,0.96355,0.8947,0.28339,0.70678,0.2364,0.92907,0.003961,0.003961,0.003961
124,3156.05,0.30206,0.53482,0.23634,0.93529,0.98569,0.94495,0.96379,0.93132,0.98439,0.94376,0.96274,0.88878,0.28225,0.6969,0.2361,0.93307,0.0039115,0.0039115,0.0039115
125,3181.38,0.3004,0.53298,0.23471,0.93556,0.99083,0.9431,0.96477,0.93118,0.98952,0.94185,0.96329,0.89219,0.28178,0.69835,0.23292,0.92805,0.003862,0.003862,0.003862
126,3207.26,0.29856,0.53155,0.23643,0.93252,0.98829,0.94709,0.96538,0.92987,0.98569,0.94459,0.96331,0.89048,0.28458,0.69824,0.2311,0.93359,0.0038125,0.0038125,0.0038125
127,3232.81,0.29793,0.53017,0.23631,0.935,0.98782,0.94763,0.96321,0.93077,0.98697,0.94474,0.96198,0.89001,0.28262,0.69188,0.23142,0.9314,0.003763,0.003763,0.003763
