epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,2057.48,0.32592,0.56772,0.2688,0.9387,0.98439,0.94359,0.96105,0.92113,0.98309,0.94234,0.95848,0.88405,0.31191,0.73045,0.24119,0.94817,0.0063865,0.0063865,0.0063865
75,2084.84,0.32458,0.55927,0.26627,0.93811,0.98887,0.94514,0.95892,0.92396,0.98756,0.94389,0.95714,0.88362,0.30578,0.7268,0.24273,0.93551,0.006337,0.006337,0.006337
76,2112.07,0.31925,0.55225,0.26087,0.93451,0.98446,0.94788,0.96127,0.92491,0.98316,0.94663,0.95707,0.88422,0.30509,0.72743,0.24589,0.93575,0.0062875,0.0062875,0.0062875
77,2139.29,0.32131,0.54719,0.26072,0.93616,0.98272,0.94763,0.96336,0.926,0.98142,0.94638,0.96083,0.88859,0.30911,0.72968,0.25008,0.93866,0.006238,0.006238,0.006238
78,2166.81,0.31923,0.55292,0.26091,0.93191,0.98354,0.94638,0.96196,0.92647,0.98224,0.94514,0.96108,0.88585,0.30381,0.72813,0.24779,0.94103,0.0061885,0.0061885,0.0061885
79,2194.29,0.31844,0.55077,0.26292,0.93133,0.9857,0.94562,0.96284,0.92836,0.9844,0.94437,0.95969,0.89015,0.30254,0.72145,0.24848,0.93551,0.006139,0.006139,0.006139
80,2222.04,0.3229,0.55463,0.26142,0.9364,0.98443,0.9462,0.96176,0.92601,0.98314,0.94496,0.95665,0.8875,0.30495,0.72156,0.24534,0.93669,0.0060895,0.0060895,0.0060895
81,2250.06,0.31867,0.55171,0.25805,0.93384,0.97796,0.94763,0.96236,0.92573,0.97667,0.94638,0.95736,0.88772,0.30256,0.72449,0.25069,0.93495,0.00604,0.00604,0.00604
82,2277.45,0.31683,0.55241,0.25675,0.93247,0.98073,0.94763,0.96229,0.92901,0.97944,0.94638,0.9599,0.88928,0.30102,0.72335,0.24145,0.93402,0.0059905,0.0059905,0.0059905
83,2305.59,0.31852,0.55386,0.25691,0.93413,0.98275,0.94763,0.96209,0.92707,0.98145,0.94638,0.9606,0.88611,0.30187,0.72052,0.23939,0.93763,0.005941,0.005941,0.005941
84,2333.04,0.3112,0.54867,0.25168,0.93133,0.9819,0.94693,0.96188,0.92753,0.98061,0.94569,0.96161,0.88851,0.30039,0.71975,0.24376,0.93435,0.0058915,0.0058915,0.0058915
85,2360.88,0.3162,0.55217,0.25679,0.93363,0.98825,0.94384,0.96255,0.92958,0.98694,0.94259,0.95937,0.8901,0.29753,0.71945,0.23712,0.92969,0.005842,0.005842,0.005842
86,2388.99,0.31289,0.54737,0.25416,0.93062,0.98695,0.9428,0.96207,0.92788,0.98564,0.94155,0.96157,0.88719,0.29936,0.71212,0.23686,0.93014,0.0057925,0.0057925,0.0057925
87,2416.46,0.31377,0.54562,0.25536,0.92997,0.98567,0.94323,0.96144,0.92482,0.98436,0.94198,0.96106,0.88344,0.30162,0.71335,0.24267,0.93402,0.005743,0.005743,0.005743
88,2444.06,0.31165,0.54693,0.24904,0.93033,0.9794,0.94862,0.96567,0.93133,0.97812,0.94738,0.96403,0.89061,0.29545,0.70611,0.23234,0.92819,0.0056935,0.0056935,0.0056935
