epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,471.134,1.69298,2.31468,1.12557,1.02004,0.83291,0.69369,0.73219,0.34404,0.77503,0.62613,0.64675,0.27157,1.71548,2.4656,1.18676,1.08721,0.0011387,0.0011387,0.0011387
89,476.359,1.65758,2.27124,1.08989,1.01706,0.77461,0.69664,0.73,0.35135,0.7306,0.63964,0.65584,0.2691,1.69659,2.44763,1.13763,1.07075,0.0011288,0.0011288,0.0011288
90,481.568,1.66221,2.27139,1.08867,1.02213,0.82925,0.7219,0.74733,0.34159,0.82827,0.73423,0.75509,0.31935,1.80558,2.49797,1.14474,1.09238,0.0011189,0.0011189,0.0011189
91,486.821,1.67709,2.27416,1.09379,1.01318,0.77649,0.67117,0.69887,0.33502,0.80023,0.66667,0.70052,0.29096,1.7786,2.51102,1.18232,1.0931,0.001109,0.001109,0.001109
92,492.043,1.63544,2.26297,1.06935,1.0148,0.84493,0.68722,0.73811,0.3409,0.82327,0.66216,0.72734,0.30143,1.76034,2.4722,1.17594,1.10093,0.0010991,0.0010991,0.0010991
93,497.249,1.68547,2.32821,1.10878,1.02813,0.81599,0.66216,0.71778,0.339,0.76048,0.61712,0.64284,0.25211,1.68852,2.45419,1.17317,1.0617,0.0010892,0.0010892,0.0010892
94,502.443,1.67302,2.28,1.06657,1.01846,0.87054,0.69369,0.73529,0.33693,0.84371,0.67117,0.73699,0.30618,1.80926,2.47886,1.14501,1.0936,0.0010793,0.0010793,0.0010793
95,507.649,1.68717,2.23243,1.09157,1.01325,0.77265,0.71949,0.73333,0.35048,0.75694,0.67568,0.68393,0.28685,1.71969,2.44298,1.14799,1.07688,0.0010694,0.0010694,0.0010694
96,512.864,1.63747,2.26951,1.07258,1.00825,0.8159,0.71868,0.75019,0.36091,0.79194,0.70295,0.7378,0.30523,1.71257,2.44466,1.13362,1.07546,0.0010595,0.0010595,0.0010595
97,518.136,1.64896,2.24097,1.08669,1.01262,0.77808,0.72973,0.74961,0.34419,0.73361,0.65746,0.7109,0.29174,1.69898,2.47378,1.14601,1.07374,0.0010496,0.0010496,0.0010496
98,523.329,1.67505,2.30568,1.10555,1.0179,0.84787,0.6982,0.75527,0.36081,0.7932,0.65766,0.6941,0.28966,1.71802,2.47039,1.16041,1.0745,0.0010397,0.0010397,0.0010397
99,528.546,1.63082,2.23372,1.0708,1.00867,0.83561,0.7027,0.74029,0.35154,0.82091,0.68468,0.74345,0.31019,1.77572,2.48249,1.13655,1.09271,0.0010298,0.0010298,0.0010298
100,534.039,1.65224,2.27277,1.06932,1.01143,0.80146,0.67281,0.74239,0.35097,0.81134,0.64414,0.70162,0.28757,1.75508,2.50205,1.22303,1.07843,0.0010199,0.0010199,0.0010199
101,539.18,1.63513,2.25613,1.08141,1.01117,0.79615,0.73423,0.75732,0.36404,0.76982,0.66667,0.71801,0.29373,1.70069,2.44078,1.12498,1.07065,0.00101,0.00101,0.00101
102,544.339,1.66547,2.2611,1.10096,1.01051,0.83958,0.6837,0.74076,0.36228,0.7871,0.63285,0.68925,0.28272,1.72761,2.46141,1.16276,1.07842,0.0010001,0.0010001,0.0010001
103,549.639,1.62428,2.24498,1.05306,1.00477,0.81882,0.72973,0.75105,0.35283,0.74596,0.71427,0.70208,0.29967,1.70114,2.50646,1.14596,1.07715,0.0009902,0.0009902,0.0009902
104,555.027,1.64932,2.23556,1.05881,1.00999,0.84218,0.72112,0.75705,0.3671,0.80478,0.68468,0.7241,0.29319,1.69862,2.48456,1.14994,1.07216,0.0009803,0.0009803,0.0009803
105,560.36,1.63978,2.22583,1.05326,1.01049,0.83328,0.72072,0.75006,0.35937,0.75862,0.68919,0.7069,0.29385,1.70701,2.4322,1.17378,1.07202,0.0009704,0.0009704,0.0009704
106,565.677,1.64282,2.22016,1.07022,1.01222,0.8206,0.71171,0.76656,0.37973,0.7942,0.68018,0.71712,0.30061,1.67613,2.39721,1.10258,1.05562,0.0009605,0.0009605,0.0009605
107,570.957,1.63076,2.24401,1.05269,1.00224,0.79616,0.65766,0.70762,0.32175,0.7621,0.67568,0.7082,0.30085,1.83347,2.60571,1.2611,1.12096,0.0009506,0.0009506,0.0009506
108,576.247,1.64134,2.23928,1.06064,1.00948,0.795,0.68919,0.7294,0.34036,0.78681,0.60811,0.67802,0.28539,1.78582,2.49783,1.17824,1.08857,0.0009407,0.0009407,0.0009407
109,581.421,1.62825,2.20855,1.05533,1.00634,0.82189,0.68468,0.74502,0.361,0.76507,0.63964,0.70549,0.30056,1.71968,2.46502,1.16551,1.07896,0.0009308,0.0009308,0.0009308
110,586.725,1.6408,2.25767,1.04995,1.01243,0.79947,0.66448,0.71422,0.35473,0.78294,0.64993,0.69562,0.28907,1.69676,2.50528,1.21672,1.07424,0.0009209,0.0009209,0.0009209
111,591.943,1.62488,2.22658,1.03927,1.00321,0.79798,0.71173,0.7316,0.35869,0.74747,0.71999,0.70191,0.29736,1.69146,2.51585,1.1444,1.08023,0.000911,0.000911,0.000911
112,597.172,1.63311,2.24002,1.01766,1.00297,0.78553,0.69369,0.70427,0.3393,0.79063,0.6982,0.70255,0.28391,1.71358,2.51923,1.16167,1.08356,0.0009011,0.0009011,0.0009011
