epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,3379.08,0.26071,0.48993,0.20976,0.87978,0.99344,0.94385,0.96447,0.93859,0.99213,0.9426,0.96043,0.89809,0.24466,0.67615,0.21776,0.86284,0.00604,0.00604,0.00604
82,3420.2,0.26055,0.49157,0.2131,0.88056,0.99041,0.94638,0.9638,0.93837,0.9878,0.94389,0.96198,0.89725,0.24817,0.69262,0.22208,0.86609,0.0059905,0.0059905,0.0059905
83,3461.65,0.26041,0.4897,0.20868,0.87983,0.99312,0.94389,0.96464,0.93919,0.9918,0.94264,0.96175,0.89676,0.24609,0.6684,0.21887,0.8639,0.005941,0.005941,0.005941
84,3502.86,0.25579,0.48379,0.20958,0.87913,0.99212,0.94193,0.96543,0.94043,0.99081,0.94068,0.96236,0.89993,0.24709,0.66453,0.22308,0.86192,0.0058915,0.0058915,0.0058915
85,3544.99,0.25841,0.48528,0.21167,0.88114,0.99086,0.94673,0.96514,0.93997,0.98956,0.94549,0.96435,0.8963,0.24511,0.67173,0.2231,0.86284,0.005842,0.005842,0.005842
86,3586.29,0.25505,0.48316,0.20658,0.88173,0.99047,0.94638,0.96329,0.93795,0.98824,0.94313,0.963,0.89745,0.24444,0.668,0.21863,0.86324,0.0057925,0.0057925,0.0057925
87,3628.63,0.25708,0.48334,0.21058,0.87843,0.99074,0.94638,0.96289,0.93565,0.98813,0.94389,0.96058,0.89408,0.24701,0.67406,0.22234,0.86593,0.005743,0.005743,0.005743
88,3669.73,0.25472,0.48202,0.20808,0.87898,0.98959,0.94869,0.96396,0.93624,0.98829,0.94745,0.96308,0.89115,0.24108,0.67162,0.21,0.86096,0.0056935,0.0056935,0.0056935
89,3710.99,0.25332,0.47414,0.20563,0.88065,0.98959,0.94869,0.96352,0.93682,0.98829,0.94744,0.9626,0.89423,0.23858,0.66418,0.21169,0.86121,0.005644,0.005644,0.005644
90,3752.24,0.25631,0.48202,0.20885,0.87882,0.99345,0.94508,0.96333,0.93848,0.99214,0.94383,0.96166,0.89405,0.24381,0.6731,0.22146,0.86323,0.0055945,0.0055945,0.0055945
91,3793.22,0.25399,0.47674,0.20702,0.87795,0.99428,0.94638,0.96302,0.93678,0.99297,0.94514,0.96049,0.89684,0.25022,0.6642,0.22273,0.86543,0.005545,0.005545,0.005545
92,3834.75,0.25305,0.47478,0.205,0.87797,0.99216,0.9473,0.96348,0.93768,0.99086,0.94605,0.96041,0.8968,0.24483,0.6602,0.22284,0.86367,0.0054955,0.0054955,0.0054955
93,3876.1,0.25139,0.4704,0.20571,0.87824,0.99346,0.94669,0.96201,0.93718,0.99215,0.94545,0.95977,0.89433,0.24438,0.65991,0.21733,0.86417,0.005446,0.005446,0.005446
94,3917.2,0.25089,0.47817,0.2047,0.87739,0.9934,0.94638,0.95971,0.93452,0.99209,0.94514,0.9588,0.89241,0.24526,0.66403,0.21725,0.86562,0.0053965,0.0053965,0.0053965
95,3958.66,0.25008,0.46902,0.20018,0.87461,0.99218,0.94514,0.95943,0.93551,0.99088,0.94389,0.95829,0.89494,0.24165,0.66082,0.21654,0.86342,0.005347,0.005347,0.005347
96,3999.77,0.24782,0.46324,0.1996,0.87499,0.98931,0.94763,0.96261,0.93819,0.98801,0.94638,0.9594,0.89799,0.2392,0.65522,0.21492,0.85877,0.0052975,0.0052975,0.0052975
97,4042.39,0.24787,0.4646,0.19994,0.8767,0.98733,0.94763,0.96238,0.93839,0.98827,0.94564,0.96058,0.90059,0.23866,0.66462,0.2103,0.86121,0.005248,0.005248,0.005248
98,4083.62,0.24682,0.47147,0.20151,0.87718,0.99087,0.94677,0.96473,0.94055,0.98956,0.94555,0.96226,0.89964,0.23867,0.66258,0.20823,0.85925,0.0051985,0.0051985,0.0051985
99,4124.8,0.25018,0.47059,0.20652,0.87711,0.99345,0.94616,0.96345,0.93959,0.99214,0.94491,0.96153,0.90009,0.23739,0.66027,0.21244,0.85746,0.005149,0.005149,0.005149
100,4166.85,0.24959,0.4747,0.20626,0.87848,0.993,0.94638,0.96308,0.9396,0.9917,0.94514,0.9617,0.89941,0.23788,0.65687,0.2141,0.859,0.0050995,0.0050995,0.0050995
101,4207.78,0.24513,0.46538,0.20068,0.87673,0.99217,0.94748,0.9632,0.93919,0.99086,0.94623,0.96127,0.89679,0.23876,0.65889,0.21355,0.8605,0.00505,0.00505,0.00505
102,4248.77,0.24425,0.46538,0.19881,0.87493,0.99158,0.94389,0.96331,0.93901,0.99027,0.94264,0.96195,0.89797,0.23966,0.65686,0.21226,0.85879,0.0050005,0.0050005,0.0050005
103,4290.61,0.24299,0.46767,0.19731,0.87385,0.99084,0.94438,0.96438,0.94085,0.98953,0.94313,0.96268,0.89811,0.23889,0.65515,0.21312,0.85842,0.004951,0.004951,0.004951
104,4332.04,0.24467,0.47149,0.19956,0.87313,0.99016,0.94638,0.96405,0.94,0.98885,0.94514,0.96171,0.89913,0.23882,0.65372,0.20916,0.85817,0.0049015,0.0049015,0.0049015
105,4373.67,0.2405,0.46486,0.19959,0.87372,0.99215,0.94595,0.96324,0.9398,0.99085,0.9447,0.96143,0.89852,0.23696,0.65433,0.20818,0.85679,0.004852,0.004852,0.004852
106,4415,0.24207,0.46692,0.19571,0.87413,0.98958,0.94698,0.96423,0.94068,0.98827,0.94573,0.96169,0.90003,0.23614,0.65414,0.2078,0.85694,0.0048025,0.0048025,0.0048025
107,4456.43,0.24012,0.45952,0.19499,0.87309,0.98701,0.94751,0.96413,0.94088,0.98571,0.94626,0.9624,0.90104,0.23429,0.65449,0.20636,0.85529,0.004753,0.004753,0.004753
108,4498.28,0.23755,0.4556,0.18961,0.87237,0.99343,0.94389,0.96485,0.94104,0.99212,0.94264,0.96179,0.89856,0.2334,0.65334,0.20542,0.85444,0.0047035,0.0047035,0.0047035
109,4540.03,0.23839,0.46586,0.19513,0.87497,0.99474,0.9435,0.9654,0.94011,0.99343,0.94226,0.96324,0.8998,0.23472,0.65636,0.20589,0.85599,0.004654,0.004654,0.004654
