epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,2421.89,0.35928,0.60953,0.29322,0.93049,0.98434,0.94062,0.95688,0.90632,0.98434,0.94062,0.95282,0.85494,0.37256,0.76874,0.31046,0.94754,0.00505,0.00505,0.00505
102,2445.64,0.36144,0.61127,0.2929,0.92865,0.97801,0.94263,0.9587,0.90553,0.97801,0.94263,0.95617,0.85696,0.38181,0.77361,0.31102,0.94934,0.0050005,0.0050005,0.0050005
103,2469.16,0.35376,0.60234,0.29188,0.92855,0.98439,0.94381,0.95782,0.90908,0.98309,0.94256,0.95417,0.86083,0.37104,0.7766,0.30919,0.94631,0.004951,0.004951,0.004951
104,2492.88,0.35369,0.60532,0.28937,0.92634,0.98266,0.93516,0.95993,0.9103,0.98266,0.93516,0.95706,0.86571,0.37731,0.75998,0.30805,0.94973,0.0049015,0.0049015,0.0049015
105,2516.5,0.35513,0.61602,0.29106,0.9284,0.97548,0.94389,0.95855,0.90666,0.97548,0.94389,0.95622,0.86254,0.37199,0.76157,0.3065,0.94621,0.004852,0.004852,0.004852
106,2540.2,0.35442,0.61477,0.29132,0.9289,0.97636,0.9389,0.95639,0.90578,0.97636,0.9389,0.95429,0.85792,0.36934,0.76482,0.30946,0.94435,0.0048025,0.0048025,0.0048025
107,2563.84,0.35036,0.60364,0.28732,0.92681,0.97793,0.93939,0.95888,0.90967,0.97793,0.93939,0.9557,0.86166,0.36753,0.76105,0.30518,0.94529,0.004753,0.004753,0.004753
108,2587.72,0.34871,0.60076,0.28779,0.92401,0.98684,0.93519,0.95844,0.90744,0.98553,0.93394,0.9578,0.86146,0.37474,0.75992,0.31075,0.94692,0.0047035,0.0047035,0.0047035
109,2611.55,0.34976,0.60507,0.28788,0.92623,0.97864,0.94514,0.95761,0.90869,0.98271,0.93766,0.95203,0.86477,0.36229,0.75891,0.30458,0.93663,0.004654,0.004654,0.004654
110,2635.33,0.34661,0.59237,0.2804,0.92489,0.98562,0.94264,0.9583,0.9125,0.98431,0.9414,0.95441,0.86474,0.35531,0.75791,0.28832,0.93279,0.0046045,0.0046045,0.0046045
111,2659.2,0.34958,0.593,0.2848,0.92393,0.98177,0.94514,0.96081,0.91711,0.98177,0.94514,0.9607,0.8713,0.3566,0.75756,0.29429,0.931,0.004555,0.004555,0.004555
112,2682.93,0.34366,0.59505,0.28443,0.92435,0.9843,0.93807,0.95728,0.91006,0.98299,0.93682,0.95506,0.86103,0.36167,0.77596,0.30642,0.93566,0.0045055,0.0045055,0.0045055
113,2706.4,0.34642,0.59718,0.2862,0.92347,0.98732,0.93766,0.95867,0.91275,0.98732,0.93766,0.95843,0.8628,0.35553,0.76056,0.29435,0.93167,0.004456,0.004456,0.004456
114,2729.99,0.34465,0.59349,0.28154,0.92018,0.97871,0.9414,0.95824,0.91065,0.98051,0.94091,0.9544,0.86337,0.35538,0.74654,0.28834,0.92936,0.0044065,0.0044065,0.0044065
115,2753.77,0.34105,0.59329,0.27812,0.92045,0.98149,0.9414,0.95742,0.9089,0.97889,0.9389,0.95277,0.86078,0.3668,0.75475,0.29416,0.94008,0.004357,0.004357,0.004357
116,2777.12,0.33913,0.59588,0.27885,0.92067,0.97641,0.9414,0.95743,0.91257,0.97641,0.9414,0.95664,0.86372,0.35623,0.75911,0.29774,0.93164,0.0043075,0.0043075,0.0043075
117,2800.97,0.34068,0.59224,0.27853,0.92328,0.97675,0.94308,0.9564,0.91015,0.97546,0.94183,0.95099,0.86238,0.36142,0.76074,0.30497,0.93948,0.004258,0.004258,0.004258
118,2824.38,0.34123,0.59905,0.27779,0.92138,0.98643,0.93641,0.95693,0.91004,0.98512,0.93516,0.95104,0.85846,0.35312,0.7505,0.29524,0.93338,0.0042085,0.0042085,0.0042085
119,2848.34,0.33814,0.58443,0.27514,0.92039,0.98223,0.93641,0.95853,0.91363,0.98092,0.93516,0.95756,0.86408,0.35828,0.75482,0.30495,0.93618,0.004159,0.004159,0.004159
120,2871.5,0.33719,0.58958,0.27349,0.91913,0.97307,0.94763,0.95728,0.90992,0.97421,0.9414,0.95258,0.8601,0.35855,0.76043,0.30544,0.93636,0.0041095,0.0041095,0.0041095
121,2895.24,0.33412,0.59313,0.27538,0.91599,0.97928,0.94278,0.95824,0.91554,0.97798,0.94154,0.95748,0.8675,0.35583,0.76076,0.30331,0.93492,0.00406,0.00406,0.00406
122,2918.71,0.32857,0.58096,0.27011,0.91354,0.96834,0.94638,0.95562,0.90846,0.96784,0.94389,0.94823,0.85967,0.35369,0.76516,0.3007,0.93062,0.0040105,0.0040105,0.0040105
123,2942.05,0.33179,0.58473,0.27334,0.91699,0.97543,0.94041,0.95784,0.916,0.97865,0.93766,0.95682,0.86711,0.35516,0.7561,0.2945,0.93171,0.003961,0.003961,0.003961
124,2965.91,0.33683,0.59313,0.27563,0.91928,0.9813,0.94015,0.95857,0.91617,0.9813,0.94015,0.95806,0.86764,0.34842,0.75309,0.29572,0.92805,0.0039115,0.0039115,0.0039115
125,2989.4,0.33353,0.58449,0.27095,0.91689,0.98143,0.94389,0.9579,0.91482,0.98143,0.94389,0.95728,0.86346,0.34809,0.74979,0.29147,0.92673,0.003862,0.003862,0.003862
126,3012.75,0.33448,0.58862,0.2715,0.91709,0.98309,0.94248,0.95889,0.91387,0.98179,0.94124,0.95866,0.86633,0.3549,0.75163,0.29123,0.93165,0.0038125,0.0038125,0.0038125
127,3036.52,0.33431,0.58525,0.27313,0.91858,0.98437,0.94259,0.95747,0.91223,0.98435,0.94106,0.95751,0.86407,0.34845,0.75512,0.2927,0.92754,0.003763,0.003763,0.003763
