epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,1108.29,1.35485,1.74108,1.19831,0.9831,0.35742,0.5717,0.36866,0.20835,0.3515,0.56479,0.36661,0.18703,1.54713,2.00445,1.71208,1.09138,0.000450046,0.000450046,0.000450046
104,1117.75,1.35084,1.73351,1.1968,0.98723,0.37451,0.57518,0.37293,0.21179,0.37194,0.57047,0.36741,0.19374,1.52441,1.98345,1.67155,1.07636,0.000445546,0.000445546,0.000445546
105,1127.13,1.37127,1.74375,1.20923,0.99519,0.39424,0.56419,0.38534,0.21984,0.39686,0.56084,0.38539,0.19579,1.52409,1.99821,1.66319,1.08259,0.000441047,0.000441047,0.000441047
106,1136.42,1.36415,1.73696,1.20922,0.99048,0.36279,0.57528,0.38162,0.21108,0.37382,0.53063,0.37757,0.19382,1.5392,1.96386,1.67665,1.08212,0.000436547,0.000436547,0.000436547
107,1145.67,1.36512,1.73457,1.21987,0.99076,0.34092,0.57858,0.35259,0.19393,0.34043,0.56471,0.34503,0.1783,1.53592,1.97215,1.74644,1.08075,0.000432048,0.000432048,0.000432048
108,1155.27,1.32892,1.69479,1.17305,0.97976,0.37351,0.50223,0.36379,0.1958,0.37272,0.5022,0.35819,0.17711,1.55459,1.97782,1.70464,1.08924,0.000427548,0.000427548,0.000427548
109,1164.89,1.32785,1.72279,1.18789,0.97942,0.35568,0.57076,0.3791,0.21094,0.36458,0.51884,0.36441,0.19454,1.56314,2.01257,1.73157,1.09313,0.000423049,0.000423049,0.000423049
110,1174.35,1.3324,1.71978,1.17238,0.97618,0.34568,0.51329,0.35079,0.19467,0.33899,0.50137,0.34543,0.171,1.56342,1.999,1.78448,1.09854,0.000418549,0.000418549,0.000418549
111,1183.84,1.32173,1.70866,1.1795,0.98542,0.35758,0.48619,0.33772,0.18268,0.36024,0.49156,0.33669,0.16017,1.601,2.01419,1.74324,1.10828,0.000414049,0.000414049,0.000414049
112,1193.45,1.3237,1.72388,1.15883,0.98659,0.36067,0.53552,0.36296,0.19982,0.35256,0.52495,0.356,0.17956,1.56876,2.00533,1.73232,1.09429,0.00040955,0.00040955,0.00040955
113,1203,1.33121,1.69807,1.16384,0.98398,0.35329,0.53532,0.35057,0.19613,0.35276,0.53338,0.35164,0.17804,1.54524,1.98005,1.72751,1.08135,0.00040505,0.00040505,0.00040505
114,1212.85,1.32446,1.69279,1.15757,0.98225,0.35483,0.54081,0.36552,0.20305,0.37829,0.49795,0.35186,0.18882,1.51051,1.98451,1.73314,1.08358,0.000400551,0.000400551,0.000400551
115,1222.38,1.32351,1.67842,1.14015,0.97847,0.3601,0.54551,0.35939,0.20525,0.35151,0.5193,0.3482,0.18292,1.5227,1.96767,1.69776,1.08154,0.000396051,0.000396051,0.000396051
116,1231.86,1.32751,1.6917,1.15043,0.98084,0.35205,0.54502,0.35457,0.19146,0.36262,0.53808,0.34945,0.16961,1.55167,1.9805,1.75028,1.08506,0.000391552,0.000391552,0.000391552
117,1241.35,1.32962,1.67434,1.15614,0.98288,0.33566,0.53671,0.3518,0.18968,0.32824,0.52573,0.34156,0.17277,1.53143,1.99317,1.7398,1.07867,0.000387052,0.000387052,0.000387052
118,1250.69,1.3027,1.67288,1.13195,0.97808,0.3708,0.48225,0.35462,0.19697,0.32429,0.52796,0.34337,0.17983,1.52686,1.97732,1.71314,1.08106,0.000382553,0.000382553,0.000382553
119,1260.05,1.30703,1.70453,1.13814,0.9781,0.35026,0.52634,0.35757,0.20529,0.34562,0.51298,0.34983,0.18592,1.51853,1.97311,1.72768,1.08568,0.000378053,0.000378053,0.000378053
120,1269.3,1.2942,1.65964,1.1218,0.97056,0.36091,0.57178,0.36349,0.20301,0.35502,0.56513,0.35403,0.1876,1.54711,2.02468,1.74121,1.08752,0.000373554,0.000373554,0.000373554
121,1278.56,1.28362,1.66956,1.10118,0.97117,0.36426,0.53227,0.35463,0.19814,0.37014,0.52153,0.34273,0.17493,1.55508,2.00481,1.75879,1.08756,0.000369054,0.000369054,0.000369054
122,1288.13,1.31258,1.67736,1.13353,0.97264,0.35803,0.60062,0.37357,0.20592,0.34498,0.57652,0.36018,0.18824,1.52717,1.985,1.70668,1.07907,0.000364554,0.000364554,0.000364554
123,1297.59,1.29662,1.67558,1.11124,0.97114,0.35106,0.55582,0.36164,0.19884,0.33972,0.5365,0.34472,0.18041,1.51779,2.00456,1.75189,1.08088,0.000360055,0.000360055,0.000360055
124,1307.06,1.28769,1.67146,1.10448,0.96801,0.34472,0.56622,0.35905,0.20029,0.34286,0.53298,0.35633,0.1861,1.53367,2.01921,1.72889,1.08234,0.000355555,0.000355555,0.000355555
125,1316.49,1.3024,1.70112,1.12338,0.97373,0.33937,0.58161,0.34823,0.19322,0.3342,0.56527,0.33994,0.16985,1.53037,2.01635,1.73377,1.07797,0.000351056,0.000351056,0.000351056
126,1326.18,1.2852,1.67149,1.10429,0.9733,0.344,0.55462,0.34817,0.19267,0.34856,0.51174,0.34066,0.1713,1.54162,2.00612,1.80399,1.08497,0.000346556,0.000346556,0.000346556
127,1335.48,1.30371,1.67974,1.10307,0.97212,0.35816,0.52765,0.34871,0.19704,0.35739,0.52206,0.34133,0.17727,1.52906,2.01235,1.77538,1.08461,0.000342057,0.000342057,0.000342057
128,1345.04,1.27961,1.65311,1.08743,0.96823,0.3557,0.55076,0.35462,0.19349,0.34404,0.53761,0.34119,0.17452,1.5415,1.98412,1.7368,1.08527,0.000337557,0.000337557,0.000337557
